,idx,word_guesses,first_pass,solution_words,solution
1020,1020,re;dama;isolana,F re D dama N isolana,Fredde;manisolana,Fredde manisolana
1021,1021,Mister;somale,Mister I O somale,Misterioso;male,Misterioso male
1022,1022,prete;onda,D I prete A F onda,Diprete;afonda,Diprete afonda
1023,1023,tosta;fetta,MO tosta F fetta,Mosta;fette,Mosta fette
1024,1024,do;caschi;ettari;cani,do P LI caschi ettari B A cani,Doplichi;caschietti;barcani,Doplichi caschietti barcani
1025,1025,treno;olmo,O treno N C olmo,Otre;no;ncolmo,Otreno ncolmo
1026,1026,logoro;dentista;astanti,logoro A dentista N astanti STI,Logorante;distanza,Logorante distanza
1027,1027,nata;re;rena;alto,U nata P re rena ICA alto UR,Una;trappola;perenne;di;calore,Una trappola perenne di calore
1028,1028,seri;show;tubo;serio;create,CA S seri show tubo serio R D I create,Cassa;seriosa;di;show;tubercolosi,Cassa seriosa di show tubercolosi
1029,1029,gancio;inizio;otre;tino,gancio inizio L otre N tino,Ga;nciolotre;ntino,Ganciolotretino
1030,1030,fedi;mura,A fedi P R E mura,Aferi;premura,Aferi premura
1031,1031,Sudan;snelli;cieco;passi,Sudan snelli B I cieco N passi SI,Sudanesi;libici;e;conpassi,Sudanesi libici e conpassi
1032,1032,mici;ara;orzata,A mici ZI ara FF orzata,Amicizia;rafforzata,Amicizia rafforzata
1033,1033,Pitt;sdraiati;lista,Pitt U sdraiati M B O lista,Pittura;sdraiati molista,Pittura sdraiati molista
1034,1034,punti;in,S punti in N O,Spunti;inno,Spunti inno
1035,1035,tra;attiva,tra T attiva N I,Trattiva;ni,Trattiva ni
1036,1036,avidi;Ande;botti,N avidi CL Ande S botti,N;di;clandesti,N di clandesti
1037,1037,tappo;acero;edile;nano,STU tappo S acero AL edile G nano,Stupaccerone;salendo;al;genano,Stupaccerone salendo al genano
1038,1038,anta;casa;bomba;zia,F anta STI casa bomba L I zia,Fantascasobomba;lizia;zia,Fantascasobombalizia
1039,1039,pollivendolo;nidi;totale,I pollivendolo nidi S E R totale,I;pollivendolo;di;nidi S E R totale,I pollivendolo di nidi S E R totale
1040,1040,netta;Bocca;mela,SCE netta Bocca C C mela,Scenetta;bocca di mela,Scenetta bocca di mela
1041,1041,fiume;Saba;aglio,FU fiume Saba TT aglio A,Fiume;Sabattaglia,Fiume Sabattaglia
1042,1042,Lima;Esopo;asse;Renato,C Lima T Esopo IR asse Renato SI,Clima;teso;per;assegnato Renato,Clima teso per assegnato Renato
1043,1043,smalto;Miami;Redi;ode,smalto D E Miami L I T A Redi M ode N A,S;maltodextrina;limonata;di;Redi,S' maltodextrina limonata di Redi
1044,1044,santino;mele;ali,P E santino R mele G ali,Pesantino;reme;gali,Pesantino reme gali
1045,1045,tori;Gini,O R A tori Gini A N I,Oratori;giniani,Oratori giniani
1046,1046,con;finali;DC,I con S finali DC,I;consista;finali,I consista finali
1047,1047,alberi;come;catino,alberi O D I come R catino,Alberi;dicono,Alberi dicono
1048,1048,reo;est;aperto;dadi,AE reo CH est aperto C dadi R RA,Aereo;che;sta;per;cadere;a terra,Aereo che sta per cadere a terra
1049,1049,lampadina;neri;articoli,P lampadina L O neri articoli A R O,Plampadin;aneri;articoli,Plampadinaneri articoli
1050,1050,scala;coppia;Ti,O scala coppia Ti,Osca;lacoppiaTi,OscalacoppiaTi
1051,1051,postino,postino T I,Posti;noti,Posti noti
1052,1052,nani;cinesi;lari,U nani cinesi NGO lari,Un;anicines;ngolari,Un anicinesngolari
1053,1053,complici;VI;di;dritto,complici N VI di S C dritto,Complici;indivisibili,Complici indivisibili
1054,1054,agave;rame;temi;RA (R e A sono le lettere iniziale e finale di Romania),P agave rame N temi S E RA,Paga;verament;e,Paga veramente
1055,1055,brocca;precario;nidi;aquilone,CER brocca precario MP A G nidi SV aquilone,Cerbro;ccaprec;arionid;is;va,Cerbroccaprec arionidisva
1056,1056,ali;idolo;Ontario,V ali idolo L Ontario S pedali E RI,Valid;idolontario;spedalieri,Valid idolontario spedalieri
1057,1057,raggio;passo;otri;buca;anche,CO raggio S passo P otri buca M anche S,Coraggiosi;sono;i;passaporti,Coraggiosi sono i passaporti
1058,1058,maiali;scia;dì;vite,TO maiali scia dì vite LLO,Tomasi;di;Lam;pedusa,Tomasi di Lampedusa
1059,1059,conte;nero;more;anno;campi;geni;figli,conte nero A more S anno A M campi I geni T figli,Con;tenere;amore;sanno;a;m;plici,Con tenere amore sanno a m plici
1060,1060,Eracle;Idra,N Eracle SS Idra,Nera;clessidra,Nera clessidra
1061,1061,corta;Sinni;netta,AC corta Sinni netta,Accorta;sinnetta,Accorta sinnetta
1062,1062,boa;etto;onda,boa P etto F onda T O,Boato;fetonte,Boato fetonte
1063,1063,sarde;testa;Lima;re,U sarde testa B I Lima N I E re,Usar;detestabilmente;inire,Usar detestabilmente inire
1064,1064,Parma;ante,PO Parma VI G ante,Popar;mavigante,Poparmavigante
1065,1065,pelli;oscuri;onde;lessi;ossi,CA pelli oscuri C onde IR IF lessi R ossi,Capelli;scuri;con;le;riflessioni;rosse,Capelli scuri con le riflessioni rosse
1066,1066,bene;monello;lacci,bene monello S O lacci,Bene;monellacci,Bene monellacci
1067,1067,starlette;stelle,P A starlette R stelle,Pastarlet;testelle,Pastarlette stelle
1068,1068,rada;àncora;palla,RO rada N àncora S palla TE,Roda;n;ancora;spallate,Rodan ancora spallate
1069,1069,ratto;arpa;aloni,ratto P P arpa N T aloni,Rappresenta;paroloni,Rappresenta paroloni
1070,1070,collane,collane R A,Colla;nera,Collanera
1071,1071,spento;avi;rosa,S spento T avi G O rosa,Spentoavi;gorosa,Spentoavigorosa
1072,1072,di;auto;blu,di C auto blu F F,Di;caffè,Di caffè
1073,1073,Noè;odi;esti,M Noè T odi V esti,Monotoni;divesti,Monotoni divesti
1074,1074,asta;lenzuola;dei,B asta PO lenzuola DI dei,Basta;pole;ndi;dei,Basta polemiche dei
1075,1075,zie;dei;Risi,A zie N dei N C Risi,Aziende;di;Neri,Aziende di Neri
1076,1076,lame;tela;orzata;radio;miele,lame N tela S M orzata S radio S miele,Lamentela;smorzata;da;sorrisi,Lamentela smorzata da sorrisi
1077,1077,esche;soldi;liso;Po;ovale,esche C O soldi P liso LE Po C ovale,Esche;col;di;sollecito;Po;cale,Esche col di sollecito Po cale
1078,1078,fugge;Giocasta,PRI fugge Giocasta LE,Prigionieri;fuggiaschi,Prigionieri fuggiaschi
1079,1079,rovi;amo;lari;radi;avariati,T rovi amo L A lari E radi A avariati,Troviamo;la;lari;e;radi,Troviamo la lari e radi
1080,1080,tris;Malaussène,VE tris P Malaussène,Vetris;Penne,Vetrispenne
1081,1081,ibis;Enza;arti;ceci;stanze;denti,C ibis Enza P arti C OL ceci SO stanze denti,Cibi;saporiti;pericolosi;come;serpenti,Cibi saporiti pericolosi come serpenti
1082,1082,in;credenza;in;ozio,in credenza BIL in ozio NI,Incredibilmente;inozioni,Incredibilmente inozioni
1083,1083,articoli;re,FRE articoli re SO,Frer;articoli,Frer articoli
1084,1084,sci;eroina,sci O P eroina T T O,Scioperino;da;eroi,Scioperino da eroi
1085,1085,Redi;rubinetto;ali,P Redi rubinetto M IN ali,Predirubinetto;minali,Predirubinetto minali
1086,1086,pera;Bocca;invito,O pera Bocca C C invito,Opera;bocca a invito,Opera bocca a invito
1087,1087,laurea;fu;sesto,laurea F fu sesto RIE,Laurea;fustiere,Laurea fustiere
1088,1088,Scola (Ettore Scola);Risi (Dino Risi);Curie;Gene;Rosi (Francesco Rosi),Scola Risi Curie Gene Rosi,Scolari;sicuri;e;generosi,Scolari sicuri e generosi
1089,1089,micidiale;serba,micidiale serba,Micidiale;serba,Micidiale serba
1090,1090,ragnatela;buio;saggi,ragnatela L I buio A E saggi,Ragnatela;buio,Ragnatela buio
1091,1091,sola;mister;eroica;divi,LI sola mister I eroica divi RNE,L;isola;misteriosa;di;Verne,L'isola misteriosa di Verne
1092,1092,prefazione;manovella,QU prefazione SI manovella,QUprefazioneman;ovella,QUprefazionemanovella
1093,1093,avi;nidi;stagno,T avi nidi C A stagno,Tavinidi;ca;stagno,Tavinidicastagno
1094,1094,aloe;ami;are,L aloe TT ami L IT are,La;loettami;litare,La loettami litare
1095,1095,con;starter;accusati;là,con QUI starter accusati N C là L I,Conquistare;la;stella,Conquistare la stella
1096,1096,bar;bar;caschi;era,bar bar i caschi era,Barbare;sciera,Barbare sciera
1097,1097,coni;asciuga;equipaggio;corte;sì;ovale,coni C A asciuga I U S equipaggio D I corte sì P O C ovale,Con;i;caschi;usati;per;equipaggi;di;corte,Con i caschi usati per equipaggi di corte
1098,1098,streghe;Eros,streghe D E Eros S E,Streghede;Erosse,Streghe de Erosse
1099,1099,picco;loto;Po,picco loto Po,Piccolo;topo,Piccolo topo
1100,1100,assi;ovale;tini,M assi M ovale N tini,Massimo;valentini,Massimo Valentini
1101,1101,precario;baci,A precario N SU baci,Apre;carino subacquei,Apre carino subacquei
1102,1102,attiva;re,attiva N D re C I,Atto;vandereci,Atto vandereci
1103,1103,gancio;autobus;tese,gancio autobus tese,Ga;nciobust;ese,Gancio bus tese
1104,1104,tristi;caschi,DO tristi caschi VA,Dotriscaschi;va,Dotriscaschi va
1105,1105,USA;letale,BL USA letale,Blusa;letale,Blusa letale
1106,1106,Gini;trigoni,FU R Gini R O trigoni,Furgi;norigoni,Furginorigoni
1107,1107,nonno;sarde;rane,TR nonno sarde LV rane O,Tranno;le;sarde,Tranno le sarde
1108,1108,elica;tasto;face;est,D elica tasto F face L est E,Delicata;stoffa;feleste,Delicata stoffa feleste
1109,1109,blu;Ford;in;Rio,blu F Ford in A Rio,Blu;Ford inario,Blu Fordinario
1110,1110,oli;rose;nani;Miami,S oli rose MA G nani Miami CI,Soli;a;rose maggiani;mici,Soli a rose maggiani mici
1111,1111,bachi;baia;ulule,AL bachi A baia PR ulule,Alba;chiara;a;Parole,Alba chiara a' parole
1112,1112,Idra;Medici;Olli,SE Idra C Medici P Olli,Sei;dracme;di;cipolle,Sei dracme di cipolle
1113,1113,rosso;tibia;stelle,rosso S O T tibia N C stelle,Rosso;sottintende,Rosso sottintende
1114,1114,onde;recenti,W onde R F recenti,Wonder;fra,Wonder fra forze recenti
1115,1115,con;tre;giogo;campioni,S con tre giogo T I campioni R O,Scontro;tra giganti;T;I;R O,Scontro tra giganti T I R O
1116,1116,daino;mento;Dio;tosta,U daino RTA mento Dio T tosta N Z E,Ud;ainoRTamentoDio;to;sta;Nze,Ud ainoRTamentoDio to sta Nze
1117,1117,ave;rocca;vino,ave R E rocca vino S E,Aver;e;roccavino,Avere e roccavino
1118,1118,nasi;camini;prato,U nasi C camini E prato NIO,Una;scia;di camini;e;prato,Una scia di camini e prato
1119,1119,chine;nane;face,chine F A U nane face N T O,Chi;ne;fa;una;na;fa;cenno,Chi ne fa una ne fa cenno
1120,1120,"Apis;o (l'ultima lettera della parola ""bugiardo"");bever;tino",S Apis o M E bever S tino,Sapido;me;versatino,Sapido me versatino
1121,1121,Polo;odi;scheletri,A Polo G odi scheletri P P A,Apollo;di;G;scheletri,Apollo di G scheletri
1122,1122,rocca;Basso,RO rocca V I Basso,Roccavi;a;basso,Roccavi a basso
1123,1123,vento;Amman;Todi;Sir,E vento Amman T A Todi Sir O,Evento;ammantato;di;storia,Evento ammantato di storia
1124,1124,stecca;q.b. (quanto basta);sì,BI stecca q.b. SUI sì,Bistecca;al;sugo,Bistecca al sugo
1125,1125,maniero;severo;si,maniero severo N E si,Manierose;verità,Manierose verità
1126,1126,uovo;marcia;Lario,N uovo V marcia BO Lario,Nuova;vocabolario,Nuova vocabolario
1127,1127,pazzo;lira;bordi,S pazzo L lira N T bordi,Spazzolini;da denti,Spazzolini da denti
1128,1128,casotti;segnale,C O casotti segnale I,Cosa;noti,Cosa noti
1129,1129,maiali;menta;Rodi;Ra;Stan;USA;cori,maiali menta Rodi Ra Stan USA cori,Mai;lamentarti;dei;R;a;stanze;u;sacri,Mai lamentarti dei R a stanze u sacri
1130,1130,sorteggio;collane,sorteggio TTO collane V E,Sorteggio;tocca;leve,Sorteggio tocca leve
1131,1131,Volga;est;dente;salice,Volga R est U dente S salice ALE,Volgare;rusticamente;salice,Volgare rusticamente salice
1132,1132,bocca;ara,bocca A M ara,Bocca;amara,Bocca amara
1133,1133,bronzo,AL bronzo ND,Al;bronzo,Al bronzo
1134,1134,altalena;attenti,A altalena MB attenti,A;ltalena mbattenti,Altalena mbattenti
1135,1135,ramo;nodo;Sì,T ramo N nodo S Sì,Tramonto;nodi,Tramonto nodi
1136,1136,palude;eco;ara,CA palude S eco L ara,Capalude;Secolara,Capalude secolare
1137,1137,verro;vari;panni,UN verro vari panni TA,Un;verro;variopinta,Un verro variopinta
1138,1138,manica;starlette;campioni,IM manica starlette O CL campioni C I,Immani;castarlette;oclampioni,Immani castarlette oclampioni
1139,1139,lenti;geni,VA lenti geni E R I,Valenti;generi,Valenti generi
1140,1140,stop;Dante,stop R O Dante N D,Stoprodante;nd,Stoprodante
1141,1141,gancio;mostra;pie,gancio D RO mostra pie NO,Da;ganciomost;rapieno,Da ganciomost rapieno
1142,1142,aia;palla,G aia BIS palla,Gaia;bispalla,Gaia bispalla
1143,1143,ape;boccone,C ape A E boccone,Capace;eboncone,Capace e boccone
1144,1144,toro;torre,OT toro torre ICI,Otto;ror;ici,Ottororici
1145,1145,ossi;alveoli;Saronni,,Ossi;G;eolipili,Ossi G eolipili
1146,1146,cava;Lino;tonni,cava L Lino DI tonni GNA,Cavallino;di;battaglia,Cavallino di battaglia
1147,1147,matricole;quadro;del;Bramante,matricole quadro del Bramante,Ma;tricolore;del;Bramante,Matricole del Bramante
1148,1148,lessi;nari,RI lessi F LU nari,Riflussi;lunari,Riflussi lunari
1149,1149,linee;credenza;lepre;messa,linee credenza B I lepre messa,Linee credenziali;premessa,Linee credenziali premessa
1150,1150,Mantova;ciliegia;Leandro,PO Mantova U ciliegia C Leandro,Pomata;vocileandro;ciliegia,Pomata vocileandro ciliegia
1151,1151,anca;Plath;la;unta;tosta;ito,M anca Plath L la PP unta M EN tosta B IL ito,Manca;la;Plathllapuntament;ito,Manca la Plathllapuntamento
1152,1152,re;do;arduo,P re GIA do F arduo,Pregiato;farduo,Pregiato farduo
1153,1153,avidi;etto,S O avidi L etto,Sovra;didetto,Sovradidetto
1154,1154,suora;tese;Como;amati,suora N tese C O Como M B amati,Suonano;le campane;a maggio,Suonano le campane a maggio
1155,1155,attori;olmo;asta,PI attori C olmo DIP asta,Piatti;rocoldi;di;pasta,Piatti rocoldi di pasta
1156,1156,mura;icona;asso;mura,SA mura icona L asso A mura I,Samurai;con;asso;amurai,Samurai con asso amurai
1157,1157,ruota,GRA ruota,Gratu;ità,Gratuità
1158,1158,Ortona;lettera;chela;ape;lessi,UN Ortona S lettera chela S CI ape RP lessi,Uno;rtonasle;tte;rache;lasciape,Uno rtonaslette rachel ascia pe
1159,1159,attori;olmo,P I attori C olmo,Piatti;rocolmo,Piatti rocolmo
1160,1160,La;scia;del;mas,La scia del mas TRO,L;asci;a;delmas,L'asciadelmas
1161,1161,Pitt;briscola;sedile;ante,Pitt O R E briscola E sedile V ante,Pittore;bris;co;lante,Pittore briscolante
1162,1162,cerchio;esposizione;anonimi;tesori;ferie;ninfe;comune;municipio,B cerchio esposizione DI anonimi tesori T RO ferie T ninfe C comune M municipio,Bcerchioes;posizionedi;anonimit;esoriferietninfecomunemmunicipio,Bcerchioesposizionedianonimitesoriferietninfecomunemmunicipio
1163,1163,bachi;I,BOM bachi I CA,Bombi;bachi,Bombi bachi
1164,1164,spiedi;dive;Rodi;mura,A M spiedi N E dive T Rodi mura N O,Amnesiedi;ve;trodi;e;murano,Amnesie di vetro di Murano
1165,1165,Gini;asso,SAM Gini asso SA,Saggia;minassosa,Saggia minassosa
1166,1166,ferie;testa;ritira,P ferie testa C I ritira,Preferisce;ritirata,Preferisce ritirata
1167,1167,ultime;nono,C ultime nono T I,Culti;meno;noti,Culti meno noti
1168,1168,nativi;ovale;terno;ore,nativi I T R ovale terno A M ore,Na;tivo;It;rovale;t;erno;amore,Nativo It rovale t erno amore
1169,1169,Piazza (Siena è famosa per la sua Piazza del Campo);Rotti;Miami;Cuc,Piazza Rotti Miami Cuc,Piazza;rottami;cucine,Piazza rottami cucine
1170,1170,odi;brevi;lei,FOT odi brevi NA lei VE,Foto;di;brevi;novelle;vere,Foto di brevi novelle vere
1171,1171,tre;ree;mura,V E tre ree D I mura N O,Vetri;di;murano,Vetri di Murano
1172,1172,alunne;more;usato;usato;golosi,alunne R U more usato S usato ltano I P golosi,Al;unne;rumore;usato;S;golosi,Alunne rumore usato S golosi
1173,1173,"olmo (l'olmo è un albero che può essere colpito dalla grafiosi, una malattia che causa la ""ruggine"" delle foglie);salice (il salice piangente è un tipo di albero)",O olmo salice ALE,O;lmosale,Olmosale
1174,1174,forte;nei;qua;noi;tiro,forte nei qua noi tiro,Forte;nei;quanoi;ti;ro,Forte nei quanoitiro
1175,1175,trave;sarde;ghirlande;frati,AT trave R sarde ghirlande A FRI frati,Attraverserà;deserta;ghirlanda,Attraverserà deserta ghirlanda
1176,1176,timoniere;issa;marci;b;laurea;versi,timoniere issa marci b laurea versi,Timonier;e;issamarci,Timoniere issamarci
1177,1177,Alice;cedro,C Alice C cedro,Calice;cedro,Calice cedro
1178,1178,Rio;Salice,B Rio Salice A L E,Brio;salice,Brio salice
1179,1179,porta;baricentro;fonte,porta B L baricentro fonte S F onte,Porta;bilancia;fonti,Porta bilancia fonti
1180,1180,cerchio;manovella;calvi,B cerchio manovella DI calvi NO,Bcerchioman;ovella;di;calvino,Bcerchioman ovella di calvino
1181,1181,Pitt;rare;gol,Pitt U rare P A gol,Pitturare;pagol,Pitturare pagol
1182,1182,marci;soda,marci A F soda,Marcia;f soda,Marcia f soda
1183,1183,bagagli;anello,bagagli N E anello V E,Bagaglio;ne;vale,Bagaglio ne vale
1184,1184,"centauri (la lettera ""C"" è in testa alla parola ""centauri"");anta",PA N C anta TA,Panca;natanta,Panca natanta
1185,1185,Po;Ara;radica;nevi,Po R T Ara M radica N T nevi,Portar;a;meraviglia,Portar a meraviglia
1186,1186,Dio;satiri;i,O Dio satiri T E i,Odisse;ateri,Odissea terribile
1187,1187,orata;ori,PRU orata N S ori,Pruritoso;nori,Pruritoso nori
1188,1188,lama;bici;dribbling;corta,lama E S bici dribbling C corta,La;maestra;di bicicletta,La maestra di bicicletta
1189,1189,ariete;odi;sesto,R ariete S odi S sesto,Rarietes;odissesto,Rarietes odissesto
1190,1190,bar;de;porto,LI bar de porto,Libar;de;porto,Libardeporto
1191,1191,rete;fiammata,PA rete S F fiammata,Parete;sfiammata,Parete sfiammata
1192,1192,ossa;stecca,GR ossa BI stecca,Grossa;bistecca,Grossa bistecca
1193,1193,anello;prato,anello prato,Anello;prato,Anello prato
1194,1194,operosa;via,C operosa B via,Cooperosa;Bvia,Cooperosa via
1195,1195,ragnatela;boa;orso,ZE ragnatela L boa LD orso,Zero;ragnatele;L;dorso,Zero ragnatele L dorso
1196,1196,berretti;Sambre,BO C berretti U Sambre,Bocca;berrettiusambre,Bocca berrettiusambre
1197,1197,ruspa;geni,VI ruspa TO geni,Virus;patogeni,Virus patogeni
1198,1198,beaver;baobab;botti,beaver N T baobab T botti,Beavernot;tabottiti,Beavernot tabottiti
1199,1199,Nigeria;Idra;reti,S Nigeria Idra G reti N E,Sign;or;e Idra greti ne,Signore Idra greti ne
1200,1200,lato;maiali,lato maiali S A,La;tomai;alis,La tomai alis
1201,1201,piramidi;stagno,A M piramidi C A stagno,Ampi;rami;di;castagno,Ampi rami di castagno
1202,1202,amo;soma;rubinetto;sirene,F amo soma R rubinetto L sirene S E,Famoso;marubinetto;lsirene,Famoso marubinetto lsirene
1203,1203,Ortona;deboli,A M Ortona deboli,Amore;tonde,Amore tonde
1204,1204,aloe;duello,V aloe R duello,Valo;redue,Valore due
1205,1205,serio;Dio,ES serio Dio SI,Essere;idonei,Essere idonei
1206,1206,ori;Saba;eterno,GL ori O Saba NDI eterno,Glorioso;bandito,Glorioso bandito
1207,1207,nonno;cause;in;credenza;lepre;etto,L nonno RA cause in credenza BI lepre C etto,Lonnorac;a;useincredenzabilepre;c,Lonnoracauseincredenzabileprec
1208,1208,atto;Renato,atto Renato,Attore;nato,Attore nato
1209,1209,nano;fauni;era,U nano I O fauni T era,Una;noiosa;offerta,Una noiosa offerta
1210,1210,E.T.,E.T.,E.T.;di;Spielberg,E.T. di Spielberg
1211,1211,Lario;nati,A Lario TTO nati,Alari;ottonati,Alari ottonati
1212,1212,lampade;diva;Negri;articoli,M lampade L L O diva S O Negri articoli A R O,M lampade;L O;diva;S O Negri;articoli,M lampade L O diva S O Negri articoli
1213,1213,cinesi;terra;cinesi;ara,cinesi O T terra S E cinesi F ara,Cino;si;ottiene;se;cino;fa;rara,Cinosi ottiene se cino fa rara
1214,1214,fulcro;essendo;ivi,fulcro T essendo D E ivi m fulcro i,Fulcro;dei;motivi,Fulcro dei motivi
1215,1215,ingordi;re;ori,B R ingordi re T T ori,Brigo;rdinatori,Brigordinatori
1216,1216,palla;chiuse;muta,palla chiuse muta,Pallachius;emuta,Pallachius emuta
1217,1217,arco;corridoi;devote,N arco T I corridoi R A devote,Narcotici;di;corridoi,Narcotici di corridoi
1218,1218,postino;ancora;per,postino N ancora SCO per TI,Posti;non;ancora;scoperti,Posti non ancora scoperti
1219,1219,libri;diva;Risi;prima,libri diva Risi prima,Libri;di;Risi;prima,Libri di Risi prima
1220,1220,nano;ruota,U nano N I ruota,Un;anonimo;inaridito,Un anonimo inaridito
1221,1221,causa;etere;pollice,S causa P etere U pollice,Scausape;terupollice,Scausapeterupollice
1222,1222,bronzo;mora;falange,BA bronzo M E mora B falange,Babronzo;emorafalange,Babronzo emorafalange
1223,1223,urna;esili;cubi,C urna N T esili cubi C O,Curnatesi;licubico,Curnatesi licubico
1224,1224,rane;orata,rane V A orata F F I,Ranevaora;taffi,Ranevaorataffi
1225,1225,aloe;a,V aloe a T A,Valo;età,Valoetà
1226,1226,postino;bagagli,postino M I bagagli,Posti;nobili,Posti nobili
1227,1227,gancio;fiaschi;Enzo,gancio F I L fiaschi E S Enzo,Ga;nciofiaschi;Enzo,Ganciofiaschi Enzo
1228,1228,risi;cono;Idra;sale,C risi E cono MI Idra LOS sale,Crisi;economica;mondiale,Crisi economica mondiale
1229,1229,risi;star;zio,C risi star CA zio NE,Crista;di;starcanzione,Crista di starcanzione
1230,1230,narice;franco;telefono;Alì;jene;isola,U narice TT franco R telefono V Alì G jene isola I,Una;rice;tta;franco;re;telefonico;Alì;jene,Una ricetta franco re telefonico Alì jene
1231,1231,prati;formaggi;vile,prati formaggi vile,Prativi;formaggi,Prativi formaggi
1232,1232,rana;ori;pino,G rana I ori C pino,Granai;copino,Granai copino
1233,1233,Renzo Arbore (R.A.);Diana;cono,T R.A. T T Diana cono M I A,Trattato;di;A;Diana conomia,Trattato di A' Diana conomia
1234,1234,ami;caschi;fata,ami caschi fata,Amica;schifata,Amica schifata
1235,1235,papà;siepi;odi,papà I O siepi S odi,Papaiosiepi;sodi,Papaiosiepisodi
1236,1236,Ave;integre;santino;parenti,Ave R E integre S santino T I parenti,Avere;integrità;spirituale,Avere integrità spirituale
1237,1237,Ontario;pero,VOL Ontario pero SI,Volontario;persosi,Volontario persosi
1238,1238,BAR;coperta;re;tane,IM BAR coperta R re L O N tane,Imbarco;per;corte;lontane,Imbarco per corte lontane
1239,1239,re;notturno,P re SS notturno R chiare,Presso;re;notturno,Presso re notturno
1240,1240,gallo;Nero,gallo Nero SSO,Gallone;rosso,Gallone rosso
1241,1241,dea;geni,I dea geni A L E,Idea;geniale,Idea geniale
1242,1242,Pascoli;elite;del;Belgio,Pascoli C A elite del Belgio C O,Pascolica;del;Bel;gico,Pascolica del Belgico
1243,1243,pinna;lima;more,pinna CO lima R more I,Pinnacolimare;morei,Pinnacolimare morei
1244,1244,squadra;bomba,squadra bomba,Squadra;bomba,Squadra bomba
1245,1245,lancia;boa,lancia IN boa TA,Lancia;in;botta,Lancia in botta
1246,1246,forbici;gi;Cina;I;dispensa;bi,forbici gi Cina I dispensa bi L E,Fo;rbisci;giCinaIdispensa,Forbisci giCinaIdispensa
1247,1247,diva;re,Z diva MO re,Z;di;vamore,Zidivamore
1248,1248,cervi;erosi,OR cervi N erosi,Orne;cervinosi,Orne cervinosi
1249,1249,Verona;valuta;Dallas;arpa,BA Verona S valuta Dallas C I arpa,Baveron;asvaluta;Dalla;sciarpa,Baveronasvaluta Dallasciarpa
1250,1250,note;credenza;île;colomba,note credenza B île F colomba CO,Notecredibilifcolomba;ile,Notecredibilifcolomba ile
1251,1251,Pisa;mura,CA Pisa mura I,Capì;Samurai,Capì samurai
1252,1252,eredi;H;ghiaccio;nate,OP eredi C H ghiaccio S A N nate,Opera;di;carità;ghiacciate,Opera di carità ghiacciate
1253,1253,Ra;zio;Sam;VI,G Ra zio Sam IS VI NE,Graziosa;mise;inene,Graziosa mise inene
1254,1254,Alice;olmo;star,C Alice C olmo star NO,Calice;colmo;di;star,Calice colmo di star
1255,1255,chiesa;foto;dee,chiesa G foto E dee D A,Chi;è;saggio;fedele;e;da,Chi è saggio fedele e da
1256,1256,sarde;idolo,CAU sarde idolo RI,Causar;dei;dolori,Causar dei dolori
1257,1257,caschi;USA,B O C caschi USA,Bocca;schiusa,Bocca schiusa
1258,1258,operosa;scolari,TR operosa scolari,Troppo;pericolari,Troppo pericolari
1259,1259,dama;lenzuola;Zeus;ovile,dama S lenzuola N D AG Zeus SC ovile,Damasco;nel;lenzuolaggio;zeusovile,Damasco nel lenzuolaggio zeusovile
1260,1260,suini;oca;ardita;ovale,CI suini P oca C ardita POC ovale,Cis;u;n;i;p;o;ca,Cis unipoca
1261,1261,unica;bomba,T unica bomba,Tunica;bombata,Tunica bombata
1262,1262,Verona;otre;botte,PO Verona N otre N botte,Povero;non;trobotte,Povero non trobotte
1263,1263,F A;Perù;blu,F A Perù blu F F,Faperù;blufi,Faperù blufi
1264,1264,collane;avi;orci;ventri;setaccio,collane B B I avi A G orci ventri R I setaccio SO,Colla;nebbia;viaggiorci;a;ventrisetaccio,Collanebbiaviaggiorci a ventrisetaccio
1265,1265,torcia;eco;narrano,S torcia L I eco N O narrano,Storica;lenocinio,Storica lenocinio
1266,1266,vane;tosta;dai,I M vane G A tosta T dai,Immaginate;gattostai,Immaginate gattostai
1267,1267,ingordi;auto;aratri,G R ingordi S auto S C aratri,Grida;ingorda;sassate,Grida ingorda sassate
1268,1268,do;aiuto;ori,do L aiuto T ori CO,Dolci;autorico,Dolci autorico
1269,1269,avidi;sordi,G R avidi sordi N I,Gravi;disordini,Gravi disordini
1270,1270,salice;OSA,PO salice NZI OSA,Posa;licenziosa,Posa licenziosa
1271,1271,faro;buffi;geni;re,faro buffi geni re,Far;obuf;figenire,Faro buffi geni re
1272,1272,maiali;are;furono;lenza,maiali M E N T are L furono O lenza,Mai;alimentare;le;furono lenza,Mai alimentare le furono lenza!
1273,1273,spia;vaso,spia L I vaso,Spia;livas,Spia livas
1274,1274,avi;dive,C HI avi dive R I,Chiavidiveri;avi,Chiavi di veri avi
1275,1275,ultime;dì;re,C ultime dì E V re,Culti;medievare,Culti medievare
1276,1276,Asti;Numa;Ario,B Asti Numa N T R Ario,Bastione;umano,Bastione umano
1277,1277,riso;rana,SA riso ST rana,Saris;otrana,Sarisotrana
1278,1278,sarda;re,VER sarda BE re,Versar;da;bere,Versar da bere
1279,1279,buco;cavi;liana,buco L I cavi R G I liana,Bucolici;avigliana,Bucolici avigliana
1280,1280,ovest;agave,ON ovest agave TTA,Onesta;gavetta,Onesta gavetta
