,idx,word_guesses,first_pass,solution_words,solution
692,692,"giardino;nidi;PP (in latino ""per pro"" o ""propter"" che significa ""per"", ma in questo contesto può essere interpretato come ""presso"")",P giardino nidi P PP ZZI,Presso;il;giardino,Presso il giardino
693,693,,,,
694,694,,,,
695,695,lino;pino;fagotto;finale,lino pino fagotto finale,Li;to;finale,Li' tofinale
696,696,svedese;svedese;dopo,SP svedese CA svedese dopo DI,Svedese;dopo,Svedese dopo
697,697,fiat;riparo;mecca,fiat riparo mecca AT I,Fiat;meccanica,Fiat meccanica
698,698,rilievo;oro,VES rilievo G oro,Rilievo;Oro,Rilievo Oro
699,699,est;Noè,P est Noè LLI,Pesto;Noell,Pesto Noell
700,700,trombe;eros,trombe C eros S A,Trombe;cerose,Trombe cerose
701,701,morso;rate,AM morso R A rate,Amaro;ratto,Amaro ratto
702,702,tenda;stia;scala,F tenda STI stia scala LE,Festa;sta;in;scale,Festa sta in scale
703,703,tirreno;succhiatori;spilungone,T tirreno succhiatori SPA spilungone,Tirrenosucchiatori;di;spilungone,Tirrenosucchiatori di spilungone
704,704,auto;re,C auto E re,Cauto;ere,Cauto ere
705,705,tenda;Buzzati;arco,AT tenda Buzzati LV arco,Attenzione;di;arcobaleno,Attenzione di arcobaleno
706,706,sporta;pesce,S sporta pesce NIA,Spor;cena,Spor t cena
707,707,rosa;iraq;Giove;oli,V rosa I iraq Giove RD OG N oli,Viaggio;olimpico,Viaggio olimpico
708,708,mani;corone;frumento,M mani CCI corone NF frumento,Monete;coronarie,Monete coronarie
709,709,,,,
710,710,,,,
711,711,stinco;acqua;Euterpe,REP stinco acqua R TI Euterpe,Repubblica;acquitrinosa,Repubblica acquitrinosa
712,712,capo;patto,MIT capo PIA patto,Mito;copertino,Mito copertino
713,713,Bolzano;nidi;rocca,B Bolzano O nidi rocca T I,Bolzano;roccanidi,Bolzano roccanidi
714,714,Rosi;tassi;est,P Rosi tassi LV est RO,Pro;si;si;estro,Pro.ssi.testro
715,715,,,,
716,716,,,,
717,717,ovest;noci;zii;are,F ovest A noci X zii A are,Fo;nci;ve;zziare,Fonzziare
718,718,indu;raffaello;sala;siepe,indu G raffaello E N sala M siepe,Indugia;nel,Indugia nel
719,719,boh;eros;crine,B boh O R eros crine S CO,Boh;eros;crine;ore;eros,Boh eros crine ore eros
720,720,,,,
721,721,alte;taxus (noto anche come tasso),AU alte T taxus FF taxus,Altamente;tassativi,Altamente tassativi
722,722,verdi;ara,DO verdi S F ara,Dove;s'ara,Dove s'ara
723,723,,,,
724,724,,,,
725,725,bufali;patetico;re,C bufali ATO patetico re,Catabufali;a;torepatetico,Catabufali a torepatetico
726,726,gabbia;via,A gabbia via S T O,Agghiacciante;veste,Agghiacciante veste
727,727,,,,
728,728,pedina;sorteggio;neonati,pedina NT I sorteggio MI neonati,Pedina;neonatali,Pedina neonatali
729,729,,,,
730,730,ave;avi,ave R L avi N TA,Avventuroso;alati,Avventuroso alati
731,731,Are;nido;fardelli,F Are O G nido SAR fardelli,Fora;nido;fardellino,Fora nido fardellino
732,732,Borromeo;bresciano;tema;melone;borromeano;serrate,C Borromeo D E bresciano L borrominata N tema S melone borromeano L serrate,Borrominata;D E;borromeano;E;Borrominata;D E;melone,"Borrominata DE borromeano, E Borrominata DE melone"
733,733,cappe;trucco;memorie;seta,LEG cappe M trucco ME memorie STO seta,Leggi;me;memorie;me;setose,Leggi me memorie me setose
734,734,,,,
735,735,Australia;enti,CL Australia M BI enti,Australiana;mente,Australiana mente
736,736,cupola;raggio,P cupola raggio S I,Picro;gallo,Picro gallo
737,737,processo;ala,processo TI ala,Processo;ti;alare,Processo ti alare
738,738,digestivo;Persia;libbra,ES digestivo RSI Persia L libbra,Essenziali;di;perspicacia,Essenziali di perspicacia
739,739,scossa;di;in,I scossa di OS in,Io;di;scandalo;in,Io di scandalo in
740,740,meduse;nemesi;franco;poetica;rossetti,meduse N nemesi F franco T T poetica C O rossetti,Nemici;poetici;di;Rossetti,Nemici poetici di Rossetti
741,741,re;traccia;osteri,P re traccia SC osteri,Prestigiatrice;tracciatrice,Prestigiatrice tracciatrice
742,742,,,,
743,743,puccini;raffaello;etto,SU puccini O raffaello R etto,Succinto;oratorio,Succinto oratorio
744,744,,,,
745,745,picca;versi;sci;noce,picca T T versi sci O noce N T I,Piccante;i;sciocci,Piccante i sciocci
746,746,,,,
747,747,,,,
748,748,costola;vaniglia;est;ora,GR costola V vaniglia est C ora TO,Costa;vanilleva;ore,Costa vanilleva ore
749,749,lettiera;coda;colpo;corona;lancette,lettiera L G coda colpo C O corona L lancette,Lett;rica;Lett;col;Co;rona,Lettrica Letticolona
750,750,fermat;est,AF fermat est AR,Affermate;sterne,Affermate sterne
751,751,battito;topo;alato,battito topo C OS alato,Battito;topografico;alato,Battito topografico alato
752,752,ande;stella;nomi,ST ande NOG stella nomi CO,Stanno;colossali,Stanno colossali
753,753,Eva;stelle;scale,Eva S stelle F I scale,Evasse;stellate,Evasse stellate
754,754,,,,
755,755,,,,
756,756,ali;Coni;roni,M ali N Coni roni R SO,Malinconia;ronironi,Malinconia ronironi
757,757,fasce;sciocchezza;gigi;amati,I fasce sciocchezza I ZZ gigi amati TA,Infanzia;Infanzia;è;gigantesca,Infanzia è gigantesca
758,758,comandi;titani,comandi EN titani CHE,Comandanti;etici,Comandanti etici
759,759,detiene;sifone,SP detiene sifone MI,Sifonide;spia,Sifonide spia
760,760,rose;uni,rose NTI U uni,Rosse;unire,Rosse unire
761,761,,,,
762,762,,,,
763,763,zampa;nido;asino;oro,ES zampa ZI O nido G asino D oro,Esizionale;zo;on;dorato,Esizionale zo on dorato
764,764,Bambi;Sono;Star;Si,Bambi Sono Star Si,Bambissimo;Sostar,Bambissimo Sostar
765,765,preda;remo;rose,P preda remo R M rose,Pre;murose,Premurose
766,766,desira;to,desira S to,Desidera;sto,Desidera sto
767,767,armadio;mimosa,armadio RI mimosa NA,Ar;mi;mosa;na,Armi mosa na
768,768,,,,
769,769,camera;reo;vira,MA camera reo V vira I,Macchina;virale,Macchina virale
770,770,presepe;rondelle;tacco,presepe R rondelle DI tacco NI,Presepe;rondelle;di;tacchi,Presepe rondelle di tacchi
771,771,Ava;Incensi;Incensi,Ava N Z Incensi Incensi T E,Avventura;in;incognito,Avventura in incognito
772,772,,,,
773,773,Alpi;temerari;meteore,P Alpi T temerari M meteore,Palese;te;meridiana,Palese te meridiana
774,774,mattina;picconi;est,S mattina C picconi est E,S;mattina;est,S mattina est
775,775,telecronista;Roma;encefalo,AR telecronista A Roma encefalo O,Telecronista;olomondiale,Telecronista olomondiale
776,776,,,,
777,777,,,,
778,778,,,,
779,779,indizi;zoccola,EN indizi ZOC zoccola,Indizi;zoccolanti,Indizi zoccolanti
780,780,Principi;fard;fate,M Principi fard D A M fate,Ma;fate;di;fard,Ma' fate di fard
781,781,,,,
782,782,,,,
783,783,,,,
784,784,con;gladiatori;ara,con gladiatori N C ara T O,Con;gladiatoria,Con gladiatoria
785,785,pausa;erba;a,PO pausa erba L L a,Pa;erba;la,Paelerba la
786,786,api;specchietto;bagnanti;nato,L api specchietto BI bagnanti SE G nato RI,La;pina;bagnina;specchiettina,La pina bagnina specchiettina
787,787,mari;anni,TRA mari NG anni,Tramari;annali,Tramari annali
788,788,scala;scomponi;barili,scala scomponi barili,Scalata;incompiuta,Scalata incompiuta
789,789,tacco;re,RIF tacco R re,Riflessa;regalità,Riflessa regalità
790,790,pavia;seri;zebri;iso,STI pavia S seri Z zebri iso I,Stipavano;seriamente;ze;isole,Stipavano seriamente ze isole
791,791,,,,
792,792,nemesis;tra;concerti,UN nemesis tra concerti N A,Ne;tra;concerti,Ne tra concerti
793,793,Ares;cena,F Ares cena T E,Frena;cenate,Frena cenate
794,794,stelle;stelle;Tallinn;intelletti,T stelle stelle I NV Tallinn I intelletti,Stelle;stelle;intellettuali,Stelle stelle intellettuali
795,795,valle;taccuino,valle T taccuino X Y,Valle;Taccuino,Valle Taccuino
796,796,rei;gallo;nona;liriche;melone,C anta UT O rei T gallo A nona L liriche melone N,Cantautore;gallo;gallo;nona;lirico,Cantautore gallo gallo nona lirico
797,797,nano;video;lino;nove,U nano IO video lino nove LA,Vi;linofilo;eolano,Vi linofilo eolano
798,798,,,,
799,799,lima;rovescio;rancia,M lima RI rovescio R rancia,Milizia;rivanciera,Milizia rivanciera
800,800,,,,
801,801,Poe;Nike;carrello,Poe SI Nike C carrello CA,Poeta;nicaragualense,Poeta nicaragualense
802,802,promette;mercoledì;urna,PRO promette mercoledì urna,Promessa;mercuriale,Promessa mercuriale
803,803,,,,
804,804,,,,
805,805,taglia;savana,taglia RIR savana SE,Taglia;sesta,Taglia sesta
806,806,pietose;femmina,pietose D femmina L G O,Pietose;femmine,Pietose femmine
807,807,macinato;zeffirelli;antico,macinato zeffirelli M antico,Macinato;Zeffirelliano,Macinato Zeffirelliano
808,808,,,,
809,809,re;salta;con;onda,re C L salta con F onda T O,Re;cononda,Re cononda
810,810,tempio;ticino,tempio SC ticino,Tempio;sticinese,Tempio sticinese
811,811,accetta;eco;sì;menestrelli,accetta R eco N sì G menestrelli L I,Accettare;eco;sì,Accettare eco sì
812,812,,,,
813,813,vasi;barili,NO vasi ES barili,Nove;sbarili,Nove sbarili
814,814,Alpi;bianca;pala,P Alpi TAN bianca T pala,Pal;bianca,Palbianca
815,815,romani;coleottero;decagramma,GI romani C coleottero RF decagramma,Romanicoleotteri;decagramma,Romanicoleotteri decagramma
816,816,rari;figlie;tettoie,G rari figlie G tettoie T E,Grifone;tetragonale,Grifone tetragonale
817,817,visiera;ionio;rose,MOL visiera NZ ionio N E rose,Molto;ionico;neorosso,Molto ionico neorosso
818,818,,,,
819,819,"Dienstag (in italiano Martedì, ma per risolvere il rebus useremo la versione tedesca);Stella;Sì",S Dienstag E Stella Sì SI,St;e;lla;lla,Stellalla
820,820,botti;società;rami,F botti società R P rami A,Fabbisogno;armonioso,Fabbisogno armonioso
821,821,zio;re;figlio,L zio R re FFI figlio,Lazio;refiglio,Lazio refiglio
822,822,ali;bracchia,L ali B bracchia,La;biloba,La biloba
823,823,allen;tarli;eredita,allen T tarli L eredita N I,Allentil;e;l'eredità,Allentil e l'eredità
824,824,acri;etto,F acri FF etto,Facile;ettolitro,Facile ettolitro
825,825,acme;torce;lati,COP acme torce L lati VU,Cop;lati;acme;torce,Coplati acmetorace
826,826,Est;Tiziano;Sol;Re,Est Tiziano Sol Re,Estensore;solare,Estensore solare
827,827,,,,
828,828,,,,
829,829,neve;piume,PIN neve N TR piume,Neve;piumine,Neve piumine
830,830,montagne;onorario;rosmarino,MU montagne onorario O R rosmarino,Montagne;onora;rosmarinose,Montagne onora rosmarinose
831,831,Zingarelli;mente;Zingarelli;oca;tori;tacco,S Zingarelli T A mente F ang Zingarelli G I oca tori D A T tacco,S;T;mente;Zingarelli;oca;Zingarelli;tacco,Sment'oca'ZingarelliZingarellitacco
832,832,talenti;santa;oli,MO talenti santa CE V oli,Molti;olici,Molti olici
833,833,guinzaglio;Lana;gatti,GR guinzaglio Lana CO gatti TA,Guinzagliolana;gattesca,Guinzagliolana gattesca
834,834,insieme;danza;intere,insieme COR danza D intere SSI,Insieme;c;intere,Insieme c'danza intere
835,835,ave;re;cero,ave R L re cero CA,Cer;eo;re;Cer,Cereocerocere
836,836,raggio;oli;morso,CO raggio SAP oli morso A,Olimpica;raggiungendo,Olimpica raggiungendo
837,837,apertura;isola;grano,apertura U T isola SF grano,Apertura;isolagrano,Apertura isolagrano
838,838,,,,
839,839,carrello;tela;tori,E carrello tela L tori S O,Elettrica;tela;lotto,Elettrica tela lotto
840,840,,,,
841,841,,,,
842,842,bulldog;lettori,bulldog I F lettori,Bulldog;illustrati,Bulldog illustrati
843,843,mina;sì,AL mina S sì,Mina;sì,Mina sì
844,844,nebuloso;nebuloso;telegrammi,E nebuloso S I nebuloso telegrammi O N E,Nebuloso;telegrammoni,Nebulosogrammoni
845,845,carte;serie,FAL carte serie E,Falce;serena,Falce serena
846,846,,,,
847,847,"Po;rete;poligono (ma dato che si parla di ""mezzo"", considereremo solo ""poli"")",Po VE rete N DO poli,Poeta;nerdopolis,Poeta nerdopolis
848,848,eretto;Reni;lista,SC eretto Reni CH I lista,Scernitore;elistico,Scernitore elistico
849,849,,,,
850,850,rasoio;papera;papera;papera,rasoio T papera L CI papera RI papera,Rasot;papera;papera;papera,Rasot-papera papera papera
851,851,puerizia;centesimi;ami,puerizia U T I centesimi C L ami,Puerizia;centesimi,Puerizia centesimi
852,852,serra;ante,LA serra D I ante,Lante;serrature,Lante serrature
853,853,,,,
854,854,Callas;Duca;di;Star,Callas C E Duca di Star SO,CallasDuca;distar,CallasDuca distar
855,855,rive;rive;chiavi,rive D E rive C chiavi,Rive;di;rive;chiave,Rive di rive chiave
856,856,soda;sono;pino,MO soda NE sono CU pino,Mondosonoro;pinoso,Mondosonoro pinoso
857,857,con;tre;figura,con T tre F figura,Contra;teatrale,Contra teatrale
858,858,tre;stregone;mongolfiera;rari,ES tre stregone mongolfiera rari A,Estrema;rarità,Estrema rarità
859,859,,,,
860,860,,,,
861,861,porto;stiva;mela;anelli;etto,TA porto S stiva RE mela anelli I L N etto,Tasto;serra;melo;stivali;etnico;serra;etnico,Tasto serra melo stivali etnico serra etnico
862,862,are;arca;era,UN are arca LI B era,Ara;libera;era,Ara libera era
863,863,peperone;rose,peperone L rose D O,Peperonela;Rosada,Peperonela Rosada
864,864,,,,
865,865,salice;nano;amo;aperitivo;E R,salice nano EF amo aperitivo ER R,Salicetano;nano;e;rivorante,Salicetano nano e rivorante
866,866,irato;colpevole;timo,T irato colpevole T timo,Tito;coltimo,Tito coltimo
867,867,stocco;scagna,M stocco C scagna,Mascella;stucchevole,Mascella stucchevole
868,868,rose;rose;orti,OPP rose rose N O F orti,Rosse;o;n;orticaria,Rosse o n orticaria
869,869,assenso;che;limitrofi;chili,assenso che limitrofi chili,Assenso;Chileno,Assenso Chileno
870,870,pin-up;bile,CRI pin-up M bile,pin-up;bile,pin-up bile
871,871,palazzo;soldi;sì,S palazzo N soldi NE sì,Soldi;Palasì,Soldi Palasì
872,872,quadri;isba;incudine,quadri DIT isba G incudine NO,di;is;ba;incudine,di isba incudine
873,873,bracco;taverna;duo;peschi;neve;gomiti,bracco ISP taverna V duo D E peschi L CO NC neve A P gomiti,Bracco;taverna;duo;V;dei;peschi;L;neve,Bracco taverna duo V dei peschi L neve
874,874,porta;scrivania;dado;porta,IM porta N scrivania dado AP porta TE,Impertinente;impertinente;tentennamento,Impertinente impertinente tentennamento
875,875,,,,
876,876,reggi;palla;gambe,reggi palla gambe A N E,Reggia;angelica,Reggia angelica
877,877,pesco;faccia,PO pesco N faccia,Pescatore;nobile,Pescatore nobile
878,878,pronta;aspra,AR pronta AFF aspra,Pronta;aspra,Pronta aspra
879,879,rovi;punta;nidi,P rovi N punta N nidi,Provincia;nidiaria,Provincia nidiaria
880,880,nodi;nidi;tasse,nodi O nidi P E tasse,Nodi;o;nidi,Nodi o nidi
881,881,medi;chili,E SA medi FFI chili,Esmago;filosofico,Esmago filosofico
882,882,Spagna;gatto;Ande,OSP Spagna gatto L Ande SI,Spagna;gatto;Ande,Spagna gatto Ande
883,883,etichetta;renna;cani,SO etichetta R renna R I cani,Sette;renne,Sette renne
884,884,Coppi;alte;anelli;ali,AC Coppi A alte anelli GIN ali,Accoppiata;alata,Accoppiata alata
885,885,lista;ingrassa;tela,lista NT ingrassa S tela STO,Li;a;tela;tela,Lista tela st tela a tela
886,886,Potenza;saio;shakespeare,Potenza S saio O shakespeare SO,Potenza;shakesaio,Potenza shakesaio
887,887,zia;alto;ammiccano,VI zia alto AM ammiccano,Zia;ammiccante,Zia ammiccante
888,888,vespa;nano;temeraria,UN vespa RSO nano RV temeraria,U;nano;temeraria,Un nano temerario
889,889,,,,
890,890,,,,
891,891,melo;gabbie,OR melo N gabbie,Mela;gabbiano,Mela gabbiano
892,892,,,,
893,893,re;dritto;regina;re,P re dritto RE regina N gia re,Pretore;re;regnante,Pretore re regnante
894,894,ecco;nove;ghiaccioli;oggi,ecco L UN nove ghiaccioli L I oggi,Ecco;ghiacciolo;lunedì;novanta,Ecco un ghiacciolo lunedì novanta
895,895,spia;noci;noce,S spia noci C A noce,Spiano;cinoce,Spiano cinoce
896,896,,,,
897,897,corone;vani;lente,ES corone vani ND O lente,Es;corone;lentezze,Es corone lentezze
898,898,biglie;posta;auto;biglie,UN biglie S posta auto RI T bigliea,U;postabigli;ea,U postabigli ea
899,899,serve;decima;con,ES serve decima con DI,Esse;conduce,Esse conduce
900,900,,,,
901,901,,,,
902,902,minore;fango;lana,minore fango lana,Minore;lanifica,Minore lanifica
903,903,,,,
904,904,solstizio;ore,E solstizio P ore,Est;polare,Est polare
905,905,pista;serpente,EN pista serpente TO,Epistola;serotonina,Epistola serotonina
906,906,navata;ara,UN navata C UN ara RA,Cu;navarrale;ra,Cunavarrale ra
907,907,,,,
908,908,brasato;feltro;saggio,brasato ME feltro S saggio,Me;sento;sento;saggio,Me sento sento saggio
909,909,Inter;stadi;fatica,Inter V I stadi F fatica,Internazionale;faticosamente,Internazionale faticosamente
910,910,binari;scogli,DI M binari scogli SE,Dinamite;scoglioso,Dinamite scoglioso
911,911,otri;la;arco,CO L otri C la arco NO,Coltri;lancino,Coltri lancino
912,912,guadagnabile;nerborute,U guadagnabile N nerborute,Guadagnabile;nerboruta,Guadagnabile nerboruta
913,913,dingo;bagnanti,RE dingo bagnanti S A,Redingote;bagnanti,Redingote bagnanti
914,914,,,,
915,915,bacco;ente,PU bacco GLI ente,Bac;ciente,Baciente
916,916,,,,
917,917,larghe;quaranta,LO larghe IF quaranta SMI,Lo;larghe;quaranta;simili,Lo spazio larghe quaranta simili
918,918,binari;astuzie;cavolo;rio,C binari A astuzie L cavolo rio T O,Binario;a;col;Rio,Binario a col Rio
919,919,feticcio;faro,F feticcio F faro,Fetico;faraonico,Fetico faraonico
920,920,salsiccia;tori;però,DIS salsiccia tori C U però,Dispettoso;percorso,Dispettoso percorso
921,921,reverendo;ape;prete,reverendo N ape C prete S A,Pre;saNape,Presanape
922,922,decametro;mola;verticilli,D decametro M mola verticilli V E,Deca;molo;verticillante,Deca molo verticillante
923,923,parola;trebbiatrice;pianto,parola S trebbiatrice pianto RE,Parola;sotterranea,Parola sotterranea
924,924,,,,
925,925,,,,
926,926,,,,
927,927,gotiche;smoking;cappuccetto,P gotiche S smoking cappuccetto A N O,Psicogotico;scapaccione,Psicogotico scapaccione
928,928,cubo;fiori;vetri,IN cubo fiori L L vetri,Incubo;llovio,Incubo llovio
929,929,rose;grasso;zucche,P rose T grasso zucche N I,Prato;tra;zuccherini,Prato tra zuccherini
930,930,ago;scarto;confini,AR ago STA scarto confini N A,Agonizza;nello;spazio,Agonizza nello spazio
931,931,costa;formica,AC costa RICA N formica,Costa;è;nica,Costa è nica
932,932,dora;balbi,F dora balbi T O,Fora;balbuzienti,Fora balbuzienti
933,933,,,,
934,934,sorteggio;nove;cella,sorteggio DI nove R cella S E,Sorteggio;noviziario,Sorteggio noviziario
935,935,,,,
936,936,marcia;saggina,marcia M saggina N O,Marchesa;nonna,Marchesa nonna
937,937,,,,
938,938,cella;atomo;nodo,S cella R atomo NEL nodo,Sottilissima;rete,Sottilissima rete
939,939,avi;tana;ural,C avi tana T ural I,Cavi;turali,Cavi turali
940,940,monaco;sonetto,monaco SAM sonetto STA,Monacale;sonante,Monacale sonante
941,941,,,,
942,942,re;obli;aspide,B re obli AG aspide,Bre;obli;a;spide,Breobliaspite
943,943,,,,
944,944,spada;liane,spada G liane R A,Gli;lanieri;sono,Gli lanieri sono
945,945,con;capo;talenti,con capo NZIA talenti,Capo;talentuoso,Capo talentuoso
946,946,uncini;raggi,uncini CO raggi,Co;raggiri;uncinati,Co raggiri uncinati
947,947,mele;ora;scacchi;vesti,mele O ora ST scacchi SS vesti,Meleoroscopici;oravestimentari,Meleoroscopici oravestimentari
948,948,,,,
949,949,telecamera;mare,telecamera P mare TII,Telecamera;marezzata,Telecamera marezzata
950,950,Dante;mais;china,BA Dante M mais C china,Dantemais;chinacchina,Dantemais chinacchina
951,951,Horus;Atacama;Fox,G Horus N Atacama R E Fox,Horus;Atacama;Fox,Horus Atacama Fox
952,952,traviata;reo,R traviata E reo,Ratata;reale,Ratata reale
953,953,pere;tori;sposi;giorno;legge,pere N tori E DI sposi ZI O NI giorno legge,Perenni;nizionali;ne;sposi,Perenni nizionali ne sposi
954,954,rossore;sì;tasche,rossore E sì S O S tasche,Rosso;è;sostanza,Rosso è sostanza
955,955,pie;atene,pie TR atene RA,Piatene;Piatene,Piatene
956,956,con;su;Leone;tuffo;fila;ali,con su E Leone T tuffo L fila TTU ali T A,Con;suleone;t;tuffofila;ali,Consuleonettuffofilaali
957,957,,,,
958,958,porto;giorno,ST porto SG giorno,Sotto;il giorno,Sotto il giorno
959,959,nave;rami;nero,NO nave R rami N nero,Nave;rami;nero,Nave rami nero
960,960,rea;zia;nidi;si,T rea N zia nidi M E S si,Tre;nidi;si,Tre nidi si
961,961,pediatra;IRI;gallina,C OL pediatra D IRI V gallina,Colui;che;dà;vita,Colui che dà vita
962,962,,,,
963,963,grano;haile;era;beagle;era,grano A haile E era N beagle M a era A,gr;an;e;H;bea;gr,H grane' beagre
964,964,pancia;setacci,CA pancia S setacci,Capace;di;setacciare,Capace di setacciare
965,965,Hardy;Scarpone;colmi;diamanti,Hardy Scarpone colmi diamanti,Hardi;scarpone;di;diamanti,Hardi scarpone di diamanti
966,966,leva;tasca,L leva T tasca,Leva;tasca,Leva tasca
967,967,sabaudo;rapa;rosa,C sabaudo TU rapa U rosa,Sabaudi;rosei,Sabaudi rosei
968,968,velo;sette,velo I sette,Velo;sette,Velo sette
969,969,odoroso;roseto;curva,V odoroso roseto IM curva,Vorticosa;rotonda,Vorticosa rotonda
970,970,processo;chetah;laccio,P processo C CU chetah CL laccio,Processo;chetah,Processo chetah
971,971,clava;caterina,C clava FU caterina,Clava;caterinetta,Clava caterinetta
972,972,cinque;panifici,A cinque panifici A NO,Acqua;paninaria,Acqua paninaria
973,973,trave;testa;ali,trave P testa TORI ali,Trave;testali,Trave testali
974,974,rio;are;barba;gomito,AR rio are LIM barba RI gomito,Ar;rio;gomitobarba,Ar rio are gomitobarba
975,975,,,,
976,976,metri;oli;ami;lana,metri P oli T A N ami lana SE,Metropolitane;olivine,Metropolitane olivine
977,977,in sacrestia;posa,LU in sacrestia posa NTE,Luscinia;nesterà,Luscinia nesterà
978,978,tic;sorci;nodo,tic T O sorci S nodo,Tic;sorcinodo,Tic sorcinodo
979,979,fili;voliere;colpevole;piombo,fili B U voliere colpevole L piombo CCO,filibustieri;bu;piombo,filibustieri di piombo
980,980,,,,
981,981,Po;tirreno;china;riva,IM Po RTA tirreno C china riva RI,Imparo;tirrenica;criniera,Imparo tirrenica criniera
982,982,cravatta;Tevere;spuma,cravatta EN Tevere C spuma,Cre;ta;muscata,Creta muscata
983,983,bomba;strutto;are,ELI bomba strutto L W are,Bomba;strutturale,Bomba strutturale
984,984,,,,
985,985,pietre;rete;perla;sole,SC pietre rete STI perla RA sole,Sostegni;rete;tra;perle;sole,Sostegni rete tra perle sole
986,986,palme;sacchi;tratto,palme O D sacchi BO tratto,Palmo;sacrosanto,Palmo sacrosanto
987,987,re;viso;rio,re R TI viso VA rio,Reale;visoria,Reale visoria
988,988,Atena;Era;lance,SC Atena T Era G lance,Scatenata;tela,Scatenata tela
989,989,sol;lepri;pio,IN sol BI lepri NCI pio,Insolente;lepido,Insolente lepido
990,990,cola;relo;naso;mare;vetri,VI N cola relo U naso M mare L E V vetri,Vino;re;un;vino,Vino re un vino
991,991,,,,
992,992,,,,
993,993,Forza;Olio;rane,Forza O Olio DR rane N E,Forzaolio;ranene,Forzaolio ranene
994,994,macchie;nipoti;alte;gnomo;pia;ceri;tiki,macchie CU nipoti SI alte R gnomo I pia ceri E tiki RI,macchi;nipoti;si;gnomo;p;ceri;t;i;k,macchinipotisignomopaticeritik
995,995,etti;star;barbiere,F etti NA star barbiere O,Fetti;di;barbiere,Fetti di barbiere
996,996,,,,
997,997,tenda;s'insedia;fate;usignoli;ciclo,T tenda s'insedia S I A fate usignoli N G ciclo,Tende;s'insediando;si;fate;un;ciclo,Tende s'insediando si fate un' ciclo
998,998,Nona;bando;strutto;sorridente;antenati,Nona B bando NA strutto sorridente TT antenati A,Non;bantù;stra;di;sorriso;tati,Non bantù stra di sorriso tati
999,999,orma;stelo;stella,F orma stelo S stella SA,Foresta;sottostante,Foresta sottostante
1000,1000,,,,
1001,1001,tasto;carote;verso,DA tasto RI carote verso NTA,DAti;verso;carote,DAti verso carote
1002,1002,Lanciano;buche;grano,C Lanciano buche E M I grano,Lanciano;e;granobuche,Lanciano e granobuche
1003,1003,esca;rari;toni,UN esca ST rari toni T TE,Uni;stonati;sono;rari,Uni stonati sono rari
1004,1004,rada;torcia,ST rada torcia NDO,Strada;torrenziale,Strada torrenziale
1005,1005,tra;artemide;larice,tra T T artemide L IC larice,Tra;tica;laricina,Tra tica laricina
1006,1006,si;tema;erudito,si S tema R I erudito,Sietemerudito;Sietemerudito,Sietemerudito
1007,1007,premi;rosa;pinna;star,premi rosa pinna star,Premi;rosa;stellare,Premi rosa stellare
1008,1008,passaporto;star;loto;nato,PI passaporto star TE L loto N nato,Passaporto;star;loto;nato,Passaporto star loto nato
1009,1009,b;nota;coni;difesa,b nota coni NS difesa TA,B;nota;coni,B nota coni
1010,1010,alto;baccalà,alto A baccalà NNI,Altopiano;annesso,Altopiano annesso
1011,1011,satiri;mine,CA satiri mine SI,CAmorra;sinistre,CAmorra sinistre
1012,1012,,,,
1013,1013,lancio;gioie;discesa,DI lancio gioie DI discesa,Discesa;gioiosa,Discesa gioiosa
1014,1014,braccia;succo,braccia G succo R M I,Braccia;g;succhero,Braccia g succhero
1015,1015,,,,
1016,1016,,,,
1017,1017,legge;aperto,legge R aperto SSE,Leggermente;aperturale,Leggermente aperturale
1018,1018,maniero,IM maniero S ioni,Maniero;ionici,Maniero ionici
1019,1019,orecchie;boxe;batistuta;medio;lago,U orecchie boxe A P batistuta medio lago,ore;batistu;me;box;ore,Orebistume-box-ore
1020,1020,miliardo;pedone;sarda,F miliardo D pedone N sarda,Miliardario;pedone sardo,Miliardario pedone sardo
1021,1021,Mister;somale,Mister I O somale,Misterioso;oasi,Misterioso oasi
1022,1022,af;nave,DI af AF nave,Divina;navicella,Divina navicella
1023,1023,petto;fetta,MO petto F fetta,Mopetto;fettina,Mopetto fettina
1024,1024,sol;elmetti;ettari;cani,sol P LI elmetti ettari B A cani,Sol;elmetti;ettari,Sol elmetti ettari
1025,1025,vento;canna,O vento NC canna,O;vento;canna,O vento canna
1026,1026,secco;tenaglia;stenti,secco A tenaglia N stenti,Seccante;stenti,Seccante stenti
1027,1027,,,,
1028,1028,,,,
1029,1029,,,,
1030,1030,fede;mura,A fede P RE mura,Afede;premura,Afede premura
1031,1031,Sudan;fili;cieco;passi,Sudan fili BI cieco N passi SI,Sud;filosofia;bi;passione,Sud filosofia bi passione
1032,1032,,,,
1033,1033,,,,
1034,1034,punti;in,S punti in N O,Sotto;inchiostro,Sotto inchiostro
1035,1035,con;attiva,con T attiva N I,Contra;tinta,Contra tinta
1036,1036,avidi;ande;serbatoi,N avidi CL ande S serbatoi,Navi;di;andasse,Navi di andasse
1037,1037,tubo;salice;edile;nano,STU tubo S salice AL edile G nano,Stupendo;salice;s;nano,Stupendo salice s nano
1038,1038,quattro;casa;bomba;zia,F quattro STI casa bomba L I zia,Quattrostici;casalinga;bizzarra,Quattrostici casalinga bizzarra
