,idx,word_guesses,first_pass,solution_words,solution
587,587,Po;tinti,S Po tinti VU,Spon;ti;nivu,Spon ti nivu
588,588,larice;cava,larice R cava NA,La;ricercava;nana,La ricercava nana
589,589,ape;sante;dita,UN ape sante E R E dita,Una;pesante;eredità,Una pesante eredità
590,590,rane;tigre,AVE rane tigre CI,Aver;anetig;reci,Aver anetig reci
591,591,pie;asso;lati;razzi,A M pie D asso lati T E R razzi,Ampi;ed;assolati;terrazzi,Ampi ed assolati terrazzi
592,592,rio;di;topo,rio di S topo NO,Rio;distopono,Rio distopono
593,593,col;la;tini;Po;tini,col la tini Po tini,Collatini;potini,Collatini potini
594,594,picco;dacha;menti,picco L dacha N D A menti,Piccola;chandamenti,Piccola chandamenti
595,595,lepre;visi,BEL lepre visi O NI,Belle;previsioni,Belle previsioni
596,596,volta;muta,RI volta TE muta,Rivolta;temuta,Rivolta temuta
597,597,Borg;astro;nano,Borg O M astro RE nano,Borgomastro;reano,Borgomastro reano
598,598,avo;opera;asini,L avo R opera T asini,Lavoro;per;atasini,Lavoro per atasini
599,599,ora;iuta,NE ora AC iuta,Neoraa;ciuta,Neoraa ciuta
600,600,baracca;oca,baracca NT oca SA,Bar;accanto;casa,Bar accanto casa
601,601,su;re;avi;orti;ora,su BI re GR avi T orti M ora LI,Subire;gravi;torti;morali,Subire gravi torti morali
602,602,presepe;re;tori,IM presepe re N tori E,Imprese;peregnatorie,Imprese peregnatorie
603,603,canti;ale,canti N O A P ale,Cantino;a;pale,Cantino a pale
604,604,lenti;adipe;tori,V A lenti adipe S C A tori,Valentai;di;pescatori,Valentai di pescatori
605,605,assi;antere;ali,APP assi ON antere ali TY,Appassionante;realità,Appassionante realità
606,606,Po;Reagan;azze,S Po R Reagan R azze,Sporre;agnarrà,Sporre agnarrà
607,607,tram;boa;etto,S tram boa MI CH etto,Strambo;amichetto,Strambo amichetto
608,608,sci;topi;nato,CA sci topi C C O nato RE,Casi;di;picco;natoresole,Casi di picco natoresole
609,609,pastore;dense,IM pastore dense NSO,Impasto;re;densi,Impasto re densi
610,610,lontre;anta;Ra,F I lontre anta R A Ra,Filon;tre;antara;rara,Filon tre antara rara
611,611,treding;tori;colo,treding T tori D I colo,Tredingtor;idicolo,Tredingtor idicolo
612,612,unto;oli,unto CC oli E VE,Un;tocco;lieve,Un tocco lieve
613,613,duna;rami,RA duna rami CI,Radunar;amici,Radunar amici
614,614,arnia;sola,LI arnia N sola,Liarna;insolata,Liarna insolata
615,615,celle;tesa;ore,E C celle N tesa P ore,Eccellente;sapore,Eccellente sapore
616,616,cono;modista,E cono modista TO,Ecomodì;sa;tato,Ecomodì sa tato
617,617,tazza;lord,S tazza lord A,Stazza;lorda,Stazza lorda
618,618,prete;re;pinte,prete S E re S pinte,Pretese;respinte,Pretese respinte
619,619,barba;ratto,RU barba ratto LI,Rubar;barattoli,Rubar barattoli
620,620,rea;ore;oli,CU rea M ore V oli,Cure;amorevoli,Cure amorevoli
621,621,in;versi;edite;Enza,in versi ON edite ND Enza,Inversione;di;tendenza,Inversione di tendenza
622,622,epa;arso;presepe;rami,PR epa R arso R presepe rami CI,Preparar;sorprese;per;amici,Preparar sorprese per amici
623,623,Rodi;Sion;si,P Rodi Sion T U si,Prodisiont;usi,Prodisiont usi
624,624,tra;medi;dito,tra medi T R A dito RI,Trame;di;traditori,Trame di traditori
625,625,stola;gota;Ande,VA stola gota IL Ande SE,Vasto;lago;taiландese,Vasto lago taiландese
626,626,tende;rete;nera;tela;posa,AT tende rete nera M EN tela S posa,Attendere;teneramente;la;sposa,Attendere teneramente la sposa
627,627,con;arpa;re,IN con TR arpa re NTI,Incontrar;parenti,Incontrar parenti
628,628,presa;remo;tigri,presa GI remo MEN tigri GI,Presagire;momenti;grigi,Presagire momenti grigi
629,629,pia;chela;data;ginepro;oca;anni,SAp pia TE chela SBA data G ginepro V oca D anni,Sappiate;che;la;sabbadatag;inegro;provo,Sappiate che la sabbadatag inegro provo
630,630,vita;leva;prete,E vita leva NE prete SE,Evita;le;vane;pretese,Evita le vane pretese!
631,631,primo;remi,primo P remi O,Primo;premio,Primo premio
632,632,in;studenti,in FE studenti B I,Infestu;enti,Infestu enti
633,633,ara;faro,C ara F faro TTA,Caraffa;rotta,Caraffa rotta
634,634,frange;re;re;menti,IN frange re I re GO L A menti,Infrangere;i;regolamenti,Infrangere i regolamenti
635,635,favo;sai;presa,favo L O sai M presa,Favolosa;impresa,Favolosa impresa
636,636,est;ancia,R est O M ancia,Resto;mancia,Resto mancia
637,637,ante;Diana,P I ante Diana NAS,Piante;di;ananas,Piante di ananas
638,638,disco;ore;strato,disco R S ore GI strato,Discorso;registrato,Discorso registrato
639,639,ora;atti;lana;sci,D ora NI atti L lana sci T A,Doranitta;lana;scitata,Doranitta lana scitata
640,640,bilia;tori,A bilia T tori,Abili;attori,Abili attori
641,641,stalliere;lega;tea;reti,QU stalliere lega N tea reti NO,Quattali;erigante;aretino,Quattali erigante aretino
642,642,sol;mesti,sol mesti FA SE,Solm;estifase,Solm estifase
643,643,Adige;nove,ST Adige nove SI,Stadi;generosi,Stadi generosi
644,644,avolo;avi;Cita,F avolo S avi N Cita,Favolosa;vincita,Favolosa vincita
645,645,arpista;Era;peri;tesa,D arpista LIB Era peri L D E tesa,Dar;pistà;libera;per;il;detesa,Dar pistà libera per il detesa
646,646,unta;bus;ciocco,unta bus ciocco,Un;tabù;sciocco,Un tabù sciocco
647,647,madido;are;mina;teste,PRI madido M IN are DO mina teste SSO,Primà;di;dominar;edò;ma;testè,Primà di dominar edò ma testè
648,648,ara;prese;zio;negra;Sem;ode,UN ara P prese N T A zio negra F I Sem ode R NA,Una;rappresentazione;girevole;derena,Una rappresentazione girevole derena
649,649,bacca;teca;agente,bacca R A teca N agente,Baccarate;c;anagente,Baccarate c anagente
650,650,pedine;con;torri,pedine D A con torri V A,Pedine;da;contor,Pedine da contor
651,651,scossi;lieti,scossi G lieti N TE,Sco;siglieti;ninte,Sco siglieti ninte
652,652,rum;Alfeo;secchi,AG rum Alfeo N secchi TI,Agruma;lefonsecchi,Agruma lefonsecchi
653,653,cardi;est;dente,cardi N est R I dente,Cardine;stridente,Cardine stridente
654,654,conti;are;unite,conti N U are unite R,Continuare;un;iter,Continuare un iter
655,655,ala;chef;ape,M ala TO chef ape NA,Malato;che;fa;pena,Malato che fa pena
656,656,filo;roso;mano,filo roso mano,Filoroso;manono,Filoroso manono
657,657,tre;nodi;tori,tre nodi M I N A tori,Treno;di;minatori,Treno di minatori
658,658,gru;Po;ile,gru P Po D ile O NI,Gruppo;di;leoni,Gruppo di leoni
659,659,peri;di;tra;orsi,peri O di tra S C orsi,Periodi;trascursi,Periodi trascursi
660,660,pero;nata;Pi;ante,PE pero nata Pi C C ante,Pepromata;piccante,Pepromata piccante
661,661,are;est;ape;ala;rea,F are F est ape R L ala U rea,Fare;festa;per;la;laurea,Fare festa per la laurea
662,662,censore;est,IN censore est RI,Incenso;reestri,Incenso reestri
663,663,sposi;odi;erte,DI sposi TIV odi GIT erte,Dispositivo;digitale,Dispositivo digitale
664,664,pie;radice;ami,PE pie radice R ami CA,Peparia;di;ceramica,Peparia di ceramica
665,665,assale;ara,assale R I P ara TO,Assale;riparato,Assale riparato
666,666,letti;avi;dee;ala;onda,L letti D avi dee R ala F I onda,L;lett;ida;vieder;ala;fi;onda,L' lett ida vieder ala fi onda
667,667,re;redi;ape;redio;osa,C re DE redi S ape redio GN IC osa,Credere;di;sapere;dìo;gnica,Credere di sapere dìo gnica
668,668,Po;boia,CU Po boia TO,Cupo;boiato,Cupo boiato
669,669,favola;nata,CUF favola G nata,Cuffa;volata,Cuffa volata
670,670,prete;remo;eco;dita,prete ND E remo LT eco M O dita,Pretendere;molte;comodità,Pretendere molte comodità
671,671,ala;Torino,L ala Torino NO,L;alato;rino,L'alato rino
672,672,tram;sardi;porta;porta,C tram sardi porta I N porta,Ctram;sardio;di;Porta;in;porta,Ctram sardio di Porta in porta
673,673,radar;mine,radar I mine S E,Radar;iminese,Radar iminese
674,674,bugiardo;tulle;tine,bugiardo NE S tulle RA N tine,Bugiardone;stulle rante,Bugiardone stulle rante
675,675,lama;toro,lama T toro TTO,Lamattoro;tto,Lamattoro tto
676,676,arabo;lava;elica,P arabo lava N G elica,Parabola;vagelica,Parabola vagelica
677,677,astri;arco;rade,L asti C arco N T rade,Lasticar;contrade,Lasticar contrade
678,678,in;denti;pera;tasca,in CI denti S pera S tasca LA,Incidenti;se;rasa;scala,Incidenti se rasa scala
679,679,nasi;raspe;nata,U nasi G NO raspe TTI nata,Una;signora;spettinata,Una signora spettinata
680,680,avi;ara;avola,L avi T ara PID avola,La;vita;rapida;vola,La vita rapida vola
681,681,asse;lima;canti,T asse L lima N canti,Tasselli;mancanti,Tasselli mancanti
682,682,tine;ricci;alte;nati,I tine RA ricci alte R nati VO,Itinerario;ciclistico,Itinerario ciclistico
683,683,gru;oca;rosa;do,gru PP oca N O rosa R do,Gruppo;canor;aspar,Gruppo canor aspar
684,684,chino;cono;cono;cera,chino N cono S CE cono S cera,Chi;non;conosce;conoscerà,Chi non conosce conoscerà
685,685,erta;iris;armi,AV erta NT iris P armi,Aver;tanti;risparmi,Aver tanti risparmi
686,686,aro;are;alata,UN aro S are G alata,Una;rosa;regalata,Una rosa regalata
687,687,massi;Ra,massi LU Ra TI,Mas;siluri,Mas siluri
688,688,attori;diva;posa,T R attori diva I posa TO,Trattordiva;iposato,Trattordiva iposato
689,689,neri;rose,P E neri G O rose,Pene;rigorose,Pene rigorose
690,690,tris;est;Adige;tee;latta,tris T est O RI Adige N tee MI latta,Triste;storia;di;gente;emilatta,Triste storia di gente emilatta
691,691,ambi;timo;ori;retti,ambi E N timo LT ori ST retti,Ambienti;molti;oristretti,Ambienti molti oristretti
692,692,orto;nidi;ala,P orto nidi P ala ZZI,Portoni;di;palazzi,Portoni di palazzi
693,693,ginepro;onde,PA ginepro F onde,Pagine;profonde,Pagine profonde
694,694,avo;lama,avo N CE lama,Avonce;la;Mamba,Avonce la Mamba
695,695,lino;pero;soma;lato,lino pero soma lato,L;inoperoso;malato,L'inoperoso malato
696,696,re;re;sol,SP re CA re sol DI,Sprecare;soldi,Sprecare soldi
697,697,auto;rifugio;di,"auto rifugio di AT, I",Autori;fuggitivi,Autori fuggitivi
698,698,titolo;oro,VES titolo G oro,Vestito;logoro,Vestito logoro
699,699,est;Arca,P est Arca LLI,Pestar;calli,Pestar calli
700,700,corni;Eros,corni C Eros SA,Cornice;rossa,Cornice rossa
701,701,pipe;menti,AM pipe R A menti,Ampi;peramenti,Ampi peramenti
702,702,tenda;casa;rampa,F tenda STI casa rampa LE,Fattendasti;casar;ma;pale,Fattendasti casar ma pale
703,703,rema;redi;vento,T rema redi S P A vento,Tremare;di;spavento,Tremare di spavento
704,704,automobili;re,C automobili E re,Caumo;lubriciere,Caumo lubriciere
705,705,tende;rea;arco,A T tende rea L V arco,Attendere;al;varco,Attendere al varco
706,706,anta;pollo,S anta pollo NIA,Santa;Polonia,Santa' Polonia
707,707,est;Tigris;Urano;oli,V est I Tigris Urano RD OG N oli,Vestiti;grisoranordognoli,Vestiti grisoranordognoli
708,708,assi;ori;riso,M assi CCI ori NF riso,Massicci;oririso,Massicci oririso
709,709,nassa;ori;avi;seno;ami,NO nassa P ori L avi TA seno N ami,Non;assapori;la;vita;se;non;ami,Non assapori la vita se non ami
710,710,numero;mano,numero mano,Nume;romano,Nume romano
711,711,arto;sale;Erato,REP arto sale R TI Erato,Reparto;saleratierto,Reparto saleratierto
712,712,ras;nato,MIT ras PIA nato,Mitra;spianato,Mitra spianato
713,713,Asti;nidi;mura,B Asti O nidi mura TI,Bastioni;dimurati,Bastioni dimurati
714,714,rosi;tassi;est,P rosi tassi LV est RO,Prosit;a;s;silvestro,Prosit a s. silvestro
715,715,teda;ante,teda N Z ante,Te;danzante,Te danzante
716,716,ami;arcobaleno;tino;etto,ami C arcobaleno N tino B etto LA,Amica;robusta;leno;nobile,Amica robusta leno nobile
717,717,est;pere;avi;tori,F est A pere X avi A tori,Festa;per;ex;aviatori,Festa per ex aviatori
718,718,in;redi;tea;rovo,in G redi E N tea M rovo,Ingreidente;amaro,Ingreidente amaro
719,719,elfi;Eros;adipe,B elfi OR Eros adipe SCO,Bel;fiore;rosa;di;pesco,Bel fiore rosa di pesco
720,720,rei;re;epe,F A rei LP re S epe,Fare;il;presepe,Fare il presepe
721,721,menti;ari;ari,A U menti T ari FF ari,Aumenti;tari fari,Aumenti tari fari
722,722,Verdi;are,DO Verdi S F are,Dover;disfare,Dover disfare
723,723,sitar;tra;ceste;pale,VI sitar tra ceste C E pale RMO,Visitar;tracce;stec;Eplermo,"Visitar tracce, stec, Eplermo"
724,724,sci;piante;bolle,sci piante bolle,Scipia;tebolle,Scipia tebolle
725,725,alci;ridicolo;re,C alci ATO ridicolo re,Calciator;di;colore,Calciator di colore
726,726,gogna;topo,A gogna topo STO,Agognato;posto,Agognato posto
727,727,Ero;miss;nari,Ero I CI miss I O nari,Eroici;missionari,Eroici missionari
728,728,re;conta;nati,re NT I conta M I nati,Renticont;amminati,Renticont amminati
729,729,pere;remi;ali;ditali,pere S T remi M ali R I M E ditali,Per;estremi;mali;rimedi;tali,Per estremi mali rimedi tali
730,730,ave;avi,ave R L avi N TA,Averla;vinta,Averla vinta
731,731,Ares;nidi;manti,F Ares OG nidi SAR manti,Fare;sogni;disarmanti,Fare sogni disarmanti
732,732,re;rene;prese;tema;pera;rene;mani,C re DE rene L prese N tema S pera rene L DO mani,Credere;nel;presente;ma;sperare;nel;domani,"Credere nel presente, ma sperare nel domani"
733,733,gerle;assi;diari;tulle,LEG gerle M assi ME diari STO tulle,Legger;le;massime;di;Aristotlle,Legger le massime di Aristotlle
734,734,6;con;rea,E 6 con S T rea,Econsole;strea,Econsole strea
735,735,Australia;enti,CL Australia M BI enti,Claudio;ambienti,Claudio ambienti
736,736,attico;raggio,P attico raggio SI,Patti;coraggiosi,Patti coraggiosi
737,737,danno;nari,"danno TI, nari A",Danno;ti;naria,Danno ti naria
738,738,serata;Ceylon;etto,ES serata RSI Ceylon L etto,Esserarsic;è;Yollento,Esserarsic è Yollento
739,739,radio;di;agente,I radio di OS agente,Ira;di;odio;sa,Ira di odio sa gente
740,740,meduse;Teia;fa;ode;rosi,meduse N Teia F fa T T ode C O rosi,Medu;sente;iafari;attodecorosi,Medu sente iafari attodecorosi
741,741,re;cassetta;ari,P re cassetta S C ari,Precasse;tascari,Precasse tascari
742,742,stie;stie,B E stie R E stie,Bestie;restie,Bestie restie
743,743,peri;redi;etto,S U peri O redi R etto,Superiore;direttò,Superiore direttò
744,744,Siam;ore,A Siam I N ore,Asia;minore,Asia minore
745,745,picche;odi;sci;pera,picche T T odi sci O pera NTI,Picchetti;di;scioperanti,Picchetti di scioperanti
746,746,assi;arse;Ra;re,SC assi N arse R Ra TU re,Scassinar;serature,Scassinar serature
747,747,rande;aste;Rodi;ore,G rande MO N aste Rodi S U ore,Grande;monastero;di;Suaure,Grande monastero di Suaure
748,748,anca;ali;cui;ora,GR anca V ali cui C ora TO,Gran;cavaliere;corato,Gran cavaliere corato
749,749,letto;ala;mi;pesca;ore,letto L G ala mi C O pesca L ore,L;etologia;l;amico;pes;calore,L'etologia l'amico pes calore
750,750,Fermat;est,AF Fermat est AR,Affermate;star,Affermate star
751,751,con;topo;alato,con topo C OS alato,Conto;poco;salato,Conto poco salato
752,752,Ande;astro;nomi,ST Ande NOG astro nomi CO,Stand;enogastronomico,Stand enogastronomico
753,753,Eva;ore;scale,Eva S ore F I scale,Evasore;fiscale,Evasore fiscale
754,754,rigata;cani;otre;Dante,ST rigata cani M otre P I Dante,Stri;gat;acani;morepidente,Stri gat acani morepidente
755,755,addobbi;tori;duna,addobbi S tori S E duna,Addobbiato;riseduna,Addobbiato riseduna
756,756,ali;coni;ceci,M ali N coni ceci R SO,Malinconice;cirso,Malinconice cirso
757,757,denti;brutto;Ati;cari,I denti brutto IZZ Ati cari TA,Identità;bruttizza;t;carità,Identità bruttizza t carità
758,758,capi;Titani,capi E N Titani C H E,Capienti;taniche,Capienti taniche
759,759,asso;birra,SP asso birra MI,Spassobi;rrami,Spassobi rrami
760,760,viole;mani,viole NTI U mani,Violenti;umani,Violenti umani
761,761,nostrano;esteri;ed;corso,U nostrano esteri L ed I S corso,Uno;strano;è;sterile;discorso,Uno strano è sterile discorso
762,762,mici;di;lime;cani,mici di A lime C cani S MI,Micidiali;meccanismi,Micidiali meccanismi
763,763,ala;nidi;asino;oro,ES ala ZI O nidi G asino D oro,Esalazione;di;gas;inodoro,Esalazione di gas inodoro
764,764,Bambi;Ra;divo;do,Bambi Ra divo do,Bambira;divodo,Bambira divodo
765,765,esca;remo;ore,P esca remo R M ore,Pescare;more,Pescare more
766,766,mini;trono,mini S trono TO,Ministro;noto,Ministro noto
767,767,stipo;ginestra,stipo RI ginestra NA,Sti;po;rigine;strana,Sti po rigine strana
768,768,dive;mani;da;usti,dive R S A mani E da B usti,Diversa;maniera;da;busti,Diversa maniera da busti
769,769,cella;reo;in,MA cella reo V in I,Macellare;ovini,Macellare ovini
770,770,presepe;fette;tomaia,presepe R fette DI tomaia NI,Pres;eperfette;di;tomaiani,Pres eperfette di tomaiani
771,771,ava;are;are,ava N Z are are T E,Avanzare;a;rete,Avanzare a rete
772,772,asse;otri;strale,asse G N otri ME strale,Assegno;trimestrale,Assegno trimestrale
773,773,Alpi;arditi;ore,P Alpi T arditi M ore,Palpitar;di;timore,Palpitar di timore
774,774,tabaccaio;aratri;est,S tabaccaio C aratri est E,Stabaca;i;ocarati,Stabaca i ocarati
775,775,tivù;Roma;tic,AR tivù A Roma tic O,Artivù;aromatico,Artivù aromatico
776,776,mine;Rino;eco;ave,mine S T Rino eco N F ave,Minestrine;con;fave,Minestrine con fave
777,777,Belgio;torero;mani,Belgio C A torero mani STA,Bel;giocator;eromanista,Bel giocator eromanista
778,778,porta;avaro,porta CHI avaro RO,Portachiava;r;oro,Portachiava r'oro
779,779,orme;colo,EN orme ZOC colo,Enorme;zoccolo,Enorme zoccolo
780,780,ari;manti;ore,M ari manti D A M ore,Mari;mantide;a;more,Mari mantide a'more
781,781,amo;ore;ali,F amo S ore ali T Y,Famoso;realità,Famoso realità
782,782,Edipo;chiave;re,Edipo chiave re,È;di;pochi;avere,È di pochi avere
783,783,odi;cap;spider;Ra,C odi cap spider Ra TO,Codica;pspi;derato,Codica pspi derato
784,784,con;tori;ara,con tori N C ara T O,Conto;rincarato,Conto rincarato
785,785,stop;erba;are,PO stop erba L L are,Post;op;erbare,Post op erbare
786,786,api;tele;lidi;nato,L api tele BI lidi SE G nato RI,Lapi;tel;ebili;disegnatori,Lapi tel ebili disegnatori
787,787,mari;anni,TRA mari NG anni,Tramar;inganni,Tramar inganni
788,788,su;per;bidoni,su per bidoni,Superbi;doni,Superbi doni
789,789,orma;enorme,RIF orma R enorme,Riformare;enorme,Riformare enorme
790,790,Lucca;seri;zanne;roccia,STI Lucca S seri Z zanne roccia I,Stiluc;casserize;con;roccia,Stiluc casserize con roccia
791,791,navi;tosa;avola;colla,U navi S tosa CR avola TT A R colla,Una;visitos;acravo;attar,Una visitos acravo attar
792,792,Ate;tra;sfilate,UN Ate tra sfilate N A,Una;tret;asfilate,Una tret asfilate
793,793,Ares;cena,F Ares cena TE,Fare;scenate,Fare scenate
794,794,agli;agli;est;menti,T agli agli I NV est I menti,Tagli;agli;investimenti,Tagli agli investimenti
795,795,valle;tese,valle T tese X Y,Vallette;sexy,Vallette sexy
796,796,anta;rei;ali;nona;odi;cocomero,C anta UT O rei T ali A nona L odi cocomero N,Cantauto;reiettali;anonali;dico;com,Cantauto reiettali anonali dico com
797,797,nano;sa;tulle;nove,U nano IO sa tulle nove LA,Una;noiosa;tulle novela,Una noiosa tulle novela
798,798,remi;cala;vela,T remi S cala vela D Y,Tre;mis;c;ala;vel,Tre mis c ala vel ad Y
799,799,Atena;gialli;aria,M Atena RI gialli R aria,Materia;gialliria,Materia gialliria
800,800,erba;muta;tasti,S erba RIM muta tasti M A,Serbar;immutata;stima,Serbar immutata stima
801,801,Poe;Adidas;ali,Poe SI Adidas C ali CA,Poesia;d'adascalia,Poesia d'adascalia
802,802,teste;di;urna,PRO teste di urna,Proteste;diurna,Proteste diurna
803,803,picco;Eva;Eros,picco L Eva SCH Eros A,Piccole;vasche;rosa,Piccole vasche rosa
804,804,bauli;netta;chef;sa;soluzione,bauli netta chef sa soluzione,Baunettace;fes;asoluz,Baunettace fes asoluzione
805,805,tre;steppa,tre RIR steppa SE,Terri;resteppe,Terri resteppe
806,806,pietose;Eva,pietose D Eva LGO,Pieto;sedev,Pieto sedev
807,807,bricco;nero;antico,bricco nero M antico,Briccone;romantico,Briccone romantico
808,808,di;scodella;tra,di scodella C tra S,Disco;della;catras,Disco della catras
809,809,re;amo;tra;onda,re C L amo tra F onda TO,Reclamo;trafenato,Reclamo trafenato
810,810,atro;uri,atro S C uri,Atrò;scuri,Atrò scuri
811,811,accetta;eco;si;liuti,accetta R eco N si G liuti LI,Accettare;consigli;utili,Accettare consigli utili
812,812,ante;Adige;va,L AL ante RN Adige NO va,La;lanterna;di;Genova,La lanterna di Genova
813,813,lami;tine,N O lami E S tine,Nola;mestine,Nola mestine
814,814,Alpi;tea;tesa,P Alpi TAN tea T tesa,Palpitante;attesa,Palpitante attesa
815,815,avi;ape;etto,GI avi C ape RF etto,Giavicape;riepetto,Giavicape riepetto
816,816,radi;nate;remi,G radi nate G remi T E,Gradinate;gremita,Gradinate gremita
817,817,tesa;Ionio;rose,MOL tesa NZ Ionio N E rose,Mole;sanzio;nione,Mole sanzio nione
818,818,oli;noci;antenne,T OP oli noci N Q U antenne,Topolino;cintantenne,Topolino cintantenne
819,819,tag;divi;rime,S tag E divi rime SI,Stage;di;viri;mesi,Stage di viri mesi
820,820,radici;aste;agli,F radici aste R P agli A,Fradicia;sterpaglia,Fradicia sterpaglia
821,821,avo;ora;nato,L avo R ora FFI nato,Lavora;finato,Lavora finato
822,822,ali;erta,L ali B erta,La;libertà,La libertà
823,823,Allen;are;eredi,Allen T are L eredi N I,Allenate;re;dini,Allenate re dini
824,824,are;etto,F are FF etto,Far;effetto,Far effetto
825,825,pieno;tede;lati,COP pieno tede L lati VU,Coppie;note;della;tivù,Coppie note della tivù
826,826,est;remo;viol;re,est remo viol re,Estremo;violre,Estremo violre
827,827,ala;coni;chiostro,C ala M A I coni N chiostro,Calamai;con;inchiostro,Calamai con inchiostro
828,828,tra;Man;uova,tra Man uova,Trama;nuova,Trama nuova
829,829,camicia;ali,PIN camicia N TR ali,Pinc;amicinali,Pinc amicinali
830,830,si;lauto;timo,MU si lauto O R timo,Musila;aut;oritimo,Musila aut oritimo
831,831,oli;mente;angoli;oca;tori;tomaia,S oli TA mente F angoli GI oca tori D A T tomaia,Solitamente;fan;gol;i;giocatori;d;AttoMai,Solitamente fan gol i giocatori d'AttoMai
832,832,menti;pia;oli,M O menti pia CE V oli,Momenti;piacevoli,Momenti piacevoli
833,833,osso;Lana;mici,GR osso Lana CO mici TA,Grosolana;comicità,Grosolana comicità
834,834,con;danza;intere,con COR danza D intere SSI,Concordanza;d;interesse,Concordanza d'interesse
835,835,vale;avo;cero,vale R L avo cero CA,Vale;la;voce;roca,Vale la voce roca
836,836,raggio;oli;tic,CO raggio SAP oli tic A,Coraggiosa;polittica,Coraggiosa polittica
837,837,in;ile;riso,in U T ile SF riso,Inutile;sfriso,Inutile sfriso
838,838,rio;epa;rose,rio L T epa U rose,Riolte;paurose,Riolte paurose
839,839,sporta;remo;tori,E sporta remo L tori S O,Esportare;molto;riso,Esportare molto riso
840,840,pira;remo;tasti,IS pira remo L tasti MA,Ispirare;molta;stima,Ispirare molta stima
841,841,ambi;tee;re;dita,ambi tee re dita,Ambite;eredità,Ambite eredità
842,842,alano;autori,alano I F autori,Alano;ifautori,Alano ifautori
843,843,cava;si,AL cava S si,Alcava;sissi,Alcava sissi
844,844,va;va;espressi,E va SI va espressi ON E,Evasiva;espressione,Evasiva espressione
845,845,tarocchi;seri,FAL tarocchi seri E,Falta;rocciera,Falta rocciera
846,846,ali;nasi;liana,S ali nasi C I liana,Salina;siciliana,Salina siciliana
847,847,Po;rete;poli,Po VE rete N D O poli,Povere;tendopoli,Povere tendopoli
848,848,ritto;reni;lista,SC ritto reni CH I lista,Scrittore;nichilista,Scrittore nichilista
849,849,pia;gol;occhi,S pia NA gol R occhi,Spianago;lrocci,Spianago lrocci
850,850,lama;oca;oca;oca,lama T oca L CI oca RI oca,L;amato;calciò;carioca,L'amato calciò carioca
851,851,in;lire;ami,in U T I lire C L ami,Inutili;reclami,Inutili reclami
852,852,serra;ante,LA serra D I ante,Lasse;riardante,Lasse riardante
853,853,paperi;alata,RA paperi NS alata,Rapa;per;insalata,Rapa per insalata
854,854,Mirella;re;con;divi,Mirella C E re con divi SO,Mirella;cerecondi,Mirella cerecondi
855,855,rive;rive;chiavi,rive D E rive C chiavi,Riveder;i;vecchi;avi,Riveder i vecchi avi
856,856,menta;si;pero,MO menta NE si CU pero,Momentane;sicurepo,Momentane sicurepo
857,857,con;assi;atto,con T assi F atto,Conta;sifatto,Conta sifatto
858,858,tre;maghi;ghirlanda;neri,E S tre maghi ghirlanda neri A,Estrema;ghirlandania,Estrema ghirlandania
859,859,curie;Sem,OS curie Sem PI,Oscuri;esempi,Oscuri esempi
860,860,mahout;ossa,mahout OL ossa L I,Mahou;tollossali,Mahou tollossali
861,861,rada;carico;pera;vere;etto,TA rada S carico RE pera vere I L N etto,Tara;da;scarico;re;pera;va;rei,Tara da scarico re pera va rei
862,862,ara;dio;Era,UN ara dio LI B Era,Una;radio;libera,Una radio libera
863,863,bacca;rape,bacca L rape D O,Baccara;pedo,Baccara pedo
864,864,lori;re;eco;orata,A lori N re T eco L orata,Alori;nre;teco;colorata,Alori nre teco colorata
865,865,melo;di;amo;sedile;ha,melo di EF amo sedile ha R,Melodie;famose;di;Léhar,Melodie famose di Léhar
866,866,irato;reo;timo,T irato reo T timo,Tiratore;otimo,Tiratore otimo
867,867,orata;cane,M orata C cane,Mora;tacacane,Mora tacacane
868,868,rime;rime;orti,OPP rime rime N O F orti,Opprimer;i;meno;forti,Opprimer i meno forti
869,869,monsignor;Che;fa;Cile,monsignor Che fa Cile,Monsig;norchefàcile,Monsig norchefàcile
870,870,sante;irosa,CRI sante M irosa,Crisantemi;rosa,Crisantemi rosa
871,871,treme;letti;si,S treme N letti NE si,Streme;nletti,Streme nletti
872,872,tris;isba;lime,tris DIT isba G lime N O,Tr;isditi;sbagli;meno,Tr isditi sbagli meno
873,873,setter;oste;ali;peri;orso;remi,setter ISP oste V ali D E peri L CO NC orso A P remi,Setter;isposte;valide;per;il;concorso;a;premi,Setter isposte valide per il concorso a premi
874,874,porta;teca;fiche;porta,IM porta N teca fiche AP porta TE,Importante;caffiche;apportate,Importante caffiche apportate
875,875,colla;olio;oli,CUO colla ST olio MAI oli,Cuoco;già;stolii;o;maiolio,Cuoco già stolii o maiolio
876,876,regge;palla;di,regge palla di AN E,Regge;palladiane,Regge palladiane
877,877,pesco;volto,PO pesco N volto,Pope;scovolto,Pope scovolto
878,878,teso;erta,AR teso FF erta,Arte;sottesa,Arte sottesa
879,879,rovi;naso;tane,P rovi N naso N tane,Provinnas;otante,Provinnas otante
880,880,versi;nidi;rette,versi O nidi P E rette,Versioni;d;iperette,Versioni d'iperette
881,881,medi;Cile,E SA medi FFI Cile,Esame;difficile,Esame difficile
882,882,Etiopia;marmotta;Ande,OSP Etiopia marmotta L Ande SI,Ospetio;Piamo;armotta,Ospetio Piamo armotta
